Timestamp,Date,Ethereum,Fantom,BSC,Avalanche,Polygon,Arbitrum,Cronos,Harmony,Klaytn,Heco,Ronin,Celo,Aurora,Astar,Moonriver,Optimism,Metis,Mixin,IoTeX,Moonbeam,Gnosis,Telos,Fusion,OKExChain,RSK,Godwoken,Theta,Boba,Oasis,Songbird,Wanchain,KCC,smartBCH,Fuse,Velas,Kardia,Shiden,CSC,Elastos,Callisto,Nahmii,ThunderCore,Meter,EnergyWeb,TomoChain,XDC,Polis,Ubiq,ZYX,Hoo,GoChain,HPB,Liquidchain,Palm,EthereumClassic
1620777600,12/05/2021,101541917066.16962,261655130.58389902,30143287210.922855,433281309.8886144,2253948186.108037,,,31804574.06832464,,2962523525.1658783,,610414952.809799,,,,,,,,,16047161.131013,,,,,,,,,,150862723.84530497,,,,,,,,,,,,,,,,,,,,,,,,
1620864000,13/05/2021,108399198317.69075,261717460.31919736,30319811944.289234,429520641.07480246,2457133848.394317,,,28447490.35628312,,2648613705.2929854,,613902073.0023887,,,,,,,,,15318690.24039224,,,,,,,,,,127715515.07869652,,,,,,,,,,,,,,,,,,,,,,,,
1620950400,14/05/2021,106560714920.80804,284752846.84745383,30832829761.830204,385324015.0751873,2560432610.1245413,,,28894737.9441109,,2484013585.5743504,,535750938.7189197,,,,,,,,,16032389.107948586,,,,,,,,,,135402157.91101748,,,,,,,,,,,,,,,,,,,,,,,,
1621036800,15/05/2021,106505870892.95035,268654510.79936016,29755294520.11675,419179618.1433548,2802877626.5573835,,,30209251.52250336,,2651927631.4482665,,554583754.9132525,,,,,,,,,15510003.094516527,,,,,,,,,,124859492.01615122,,,,,,,,,,,,,,,,,,,,,,,,
1621123200,16/05/2021,103994243718.75539,251737288.98815963,28825589902.533936,403976405.39268047,3087560438.9634166,,,35915639.47219069,,2482878939.6999483,,586231438.3001257,,,,,,,,,15329669.327752104,,,,,,,,,,124972925.41781594,,,,,,,,,,,,,,,,,,,,,,,,
1621209600,17/05/2021,100863608871.08664,249716495.85696867,27552454542.68564,396507165.37618107,4534019277.362711,,,33144877.64812443,,2535266741.4022098,,576521859.7960194,,,,,,,,,14999088.16022494,,,,,,,,,,105303441.88938627,,,,,,,,,,,,,,,,,,,,,,,,
1621296000,18/05/2021,99532906573.27989,260385115.3403699,26249242244.565998,382717822.0806515,4853817502.365402,,,36995409.55477262,,2158950929.5851083,,683439890.6543646,,,,,,,,,15054226.00213054,,,,,,,,,,109578623.8504309,,,,,,,,,,,,,,,,,,,,,,,,
1621382400,19/05/2021,88580884709.04851,227963426.2985708,17159774150.987284,397518583.95857805,4811609068.561674,,,38146817.33149704,,2204088715.8551116,,713854726.1301692,,,,,,,,,12432084.088985398,,,,,,,,,,82982481.51847064,,,,,,,,,,,,,,,,,,,,,,,,
1621468800,20/05/2021,79985275005.52971,186296843.49570805,15843073081.762047,297173279.3098757,4793555163.7893,,,32448690.035461318,,1869799393.423466,,523978530.9839796,,,,,,,,,12947248.200852998,,,,,,,,,,89131643.46818487,,,,,,,,,,,,,,,,,,,,,,,,
1621555200,21/05/2021,73331123288.46097,172928407.9234287,14520814484.391294,293437389.7402134,4444631211.7983465,,,33389699.893698156,,2042298623.871673,,484264662.99452114,,,,,,,,,11776079.470059915,,,,,,,,,,80996845.74050027,,,,,,,,,,,1369990.1498224135,,,,,,,,,,,,,
1621641600,22/05/2021,75638353226.4445,110678025.29809788,14071342818.162664,249853167.8751926,5021540705.14847,,,27961664.3776176,,1757857622.2930167,,449958135.9958181,,,,,,,,,11597885.779579,,,,,,,,,,81519264.358693,,,,,,,,,,,1560350.3081295134,,,,,,,,,,,,,
1621728000,23/05/2021,67700287933.7735,133319973.47657663,11844696169.571024,226339304.7470345,4446520811.613557,,,27025702.79018443,,1835774227.4729342,,360048832.0299245,,,,,,,,,10017118.857307,,,,,,,,,,78192025.80386403,,,,,,,,,,,1532439.4401708331,,,,,,,,,,,,,
1621814400,24/05/2021,67547134631.10325,109846883.01003827,12526083929.299448,192854886.22751617,4435502153.682709,,,27727007.462636247,,1616101619.969192,,294459793.76239294,,,,,,,,,11022268.482386999,,,,,,,,,,82952988.65194274,,,,,,,,,,,1601633.8873314518,,,,,,,,,,,,,
1621900800,25/05/2021,73148286364.89215,125194700.38366722,14024745098.258621,246676510.81699094,5085983704.774064,,,31910915.836235017,,1825746596.262924,,347803945.55695176,,,,,,,,,11113953.004502,,,,,,,,,,85145860.71569455,,,,,,,,,,,1552496.2007361883,,,,,,,,,,,,,
1621987200,26/05/2021,76350861570.4144,125787693.42137624,15019720818.073214,251237843.51448187,5508724920.900585,,,34144085.14414785,,1717093147.1983469,,327394760.9017633,,,,,,,,,11403507.808243576,,,,,,,,,,88023853.38834015,,,,,,,,,,,1765926.4700516742,,,,,,,,,,,,,
1622073600,27/05/2021,80493005472.19507,122840840.69124386,15108075141.224358,261612409.73112443,6161902788.636235,,,33028933.60940633,,1808653164.299215,,436090567.63736874,,,,,,,,,11515024.015159281,,,41439932.202806,,,,,,,87618958.55746931,,,,,,,,,,,1536010.2763155226,,,,,,,,,,,,,
1622160000,28/05/2021,77992646100.97874,123450897.33080046,14219266135.05386,247363780.2785508,6195286114.485139,,,34040013.278113276,,1524802507.7585297,,432772292.3779252,,,,,,,,,10672966.456537,,,37889789.39783355,,,,,,,84180137.0237937,,,,,,,,,,,1525306.4003569596,,,,,,,,,,,,,
1622246400,29/05/2021,73345461647.21596,120125739.91464585,13367851243.1442,209974672.28234044,5875342105.568915,,,30432389.673574805,,1684396853.7471304,,381064527.54283386,,,,,,,,,10396078.240839077,,,40682527.419390894,44866244.44,,,,,,82845230.68261102,,,,,,,,,,,1492490.0565390536,,,,,,,,,,,,,
1622332800,30/05/2021,75656090682.56647,120003296.8977966,13167378866.692516,210764315.6234684,6017438464.20194,,,30102304.195588853,,1592639820.23105,,397535665.00914735,,,,,,,,,10480746.400860049,,,40810823.89108089,46827580.11,,,,,,84015418.02716526,,,,,,,,,,,1492137.285696692,,,,,,,,,,,,,
1622419200,31/05/2021,79731980904.18127,141722038.57342833,13928097421.408003,220299750.0834853,6345077511.08959,,,31223082.668373466,,1728597896.248489,,394448185.2785331,,,,,,,,,10636815.972091675,,,38144170.01615232,75274563.19,,,,,,86555588.63739115,,,,,,,,,,,1302192.6004438284,,,,,,,,,,,,,
1622505600,01/06/2021,81055166448.99373,137541320.44170323,14247974724.341097,233698731.7495669,6759130176.660643,,,30931648.570021607,,1908180551.1140575,,396884019.21978587,,,,,,,,,10835868.950383,,,30786423.337621935,77582025.65,,,,,,84925219.09600657,,,,,,,,,,,1024077.413889147,,,,,,,,,,,,,
1622592000,02/06/2021,83621697475.93231,148378269.86098987,14330682626.375107,232203412.52981377,6894840903.563674,,,25237278.058696333,,1953846704.4408216,,390639248.66251576,,,,,,,,,14841425.754664594,,,30151448.387065526,79903008.98,,,,,,86422903.16789198,,,,,,,,,,,1295935.640186422,,,,,,,,,,,,,
1622678400,03/06/2021,88546811294.17912,160231670.33677837,15362686088.698523,241635438.5131925,7014349430.812329,,,25113223.71798783,,2022411817.81906,,398227427.5948327,,,,,,,,,34597623.29420975,,,31648498.39434327,83034882.66,,,,,,87605125.42565154,,,,,,,,,,,1007398.7143039512,,,,,,,,,,,,,
1622764800,04/06/2021,87909187702.2584,150701860.99014837,15529377147.614115,256016384.82908648,7090248750.120693,,,25819238.529862687,,2149029776.7970605,,408504141.4813004,,,,,,,,,34303392.164503425,,,29733867.023291513,79317463.26,,,,,,84184882.74098763,,,,,,,,,,,1016102.1073735743,,,,,,,,,,,,,
1622851200,05/06/2021,83782820132.10965,151339427.10012606,15209230985.47607,218842877.58962607,6797048757.164947,,,24956012.653080944,,2363435116.459039,,388157075.6487979,,,,,,,,,21275099.592738,,,28742434.281789593,77058004.8,,,,,,83791724.19086146,,,,,,,,,,,1430469.943815402,,,,,,,,,,,,,
1622937600,06/06/2021,87298294900.5333,160542055.51875657,15270451783.2089,206046426.73797217,6924491205.35185,,,23517327.060532644,,2280246603.7501225,,373523118.0870419,,,,,,,,,21623095.029645,,,29470191.080909483,78275823.42,,,,,,83859797.56975707,,,,,,,,,,,1432630.6451504654,,,,,,,,,,,,,
1623024000,07/06/2021,88313960048.79128,150420071.79269937,15045109458.555012,208526054.97298226,7040590577.8929205,,,24564533.931612786,,2191172503.687383,,375496207.56581765,,,,,,,,,30024369.14254788,,,28342801.706156354,73155156.75,,,,,,80899844.21222126,,,,,,,,,,,2169879.900454849,,,,,,,,,,,,,
1623110400,08/06/2021,88106096977.10983,145154146.94297767,14833299349.432913,205416544.55360544,7098089033.515823,,,21096690.823151693,,2196813899.619735,,372878401.87824005,,,,,,,,,29265138.552238293,,,26597576.203735042,68709875.97,,,,,,80525941.44539909,,,,,,,,,,,1873575.8565436837,,,,,,,,,,,,,
1623196800,09/06/2021,87222978936.1068,148546231.2254476,15098248642.324799,204344482.05226606,6954596282.460777,,,20487140.218281925,,2295237791.7314315,,340454506.5100445,,,,,,,,,20328198.541890997,,,27500105.648779575,76371397.91304764,,,,,,81933748.34183966,,,,,,,,,,,1908233.5776822723,,,,,,,,,,,,,
1623283200,10/06/2021,88553987094.99713,138938071.05519983,15125353263.120348,209453024.71015698,7152360011.644376,,,21369768.731644828,,2368358779.786958,,356236427.0138628,,,,,,,,,18568442.117185,,,26423308.285158966,77177254.11547188,,,,,,76137972.12727752,,,,,,,,,,,1933281.5488247029,,,,,,,,,,,,,
1623369600,11/06/2021,87348351343.67657,126179355.17356484,15028428890.318068,195845181.2766546,7357525137.519218,,,19507901.630962286,,2243668338.9835873,,339939059.30278325,,,,,,,,,21959633.84617564,,,25163028.335831627,78145954.86481047,,,,,,73257470.26763803,,,,,,,,,,,1922951.0566609274,,,,,,,,,,,,,
1623456000,12/06/2021,85940597833.13509,120121561.28090392,14960692584.37427,186057987.34829748,7326878807.504153,,,18073370.151099373,,2260436237.183927,,321268383.9596882,,,,,,,,,21430601.893646624,,,20230955.397113476,77005937.10387623,,,,,,71629569.18283375,,,,,,,,,,,1882431.280270674,,,,,,,,,,,,,
1623542400,13/06/2021,84918494360.20114,129427607.7561366,15891361578.780613,189357671.42877266,7529882813.857337,,,18314975.554573786,,2217073072.321366,,302934310.75950027,,,,,,,,,16857872.772353064,,,21179503.588811137,82873873.34245604,,,,,,73580377.79043892,,,,,,,,,,,1881523.2901238287,,,,,,,,,,,,,
1623628800,14/06/2021,88405317964.33405,139078258.30245802,16035252518.36871,202013855.86285883,9778706141.241095,,,19321721.399502616,,2274675734.5827675,,289880115.73046565,,,,,,,,,25744807.087729998,,,18371761.729413148,86687603.53828071,,,,,,38635568.91639425,,,,,,,,,,,1881613.9449144995,,,,,,,,,,,,,
1623715200,15/06/2021,90848466811.91739,138099951.96672702,15902540402.114,207063641.34202233,10527957751.262436,,,20454376.202722505,,2327260072.554456,,292355473.9928134,,,,,,,,,31710250.90398167,,,17433237.313962806,88243938.75120723,,,,,,38920117.08365198,,,,,1261926.7767224552,,,,,,,,,,,,,,,,,,,
1623801600,16/06/2021,90466760471.87459,144030012.73811597,15206806490.401947,208394413.83191568,8698218256.621094,,,19039467.870726086,,2250985470.374947,,293721073.9670742,,,,,,,,,30751107.26736033,,,15998715.500516778,88982899.79386666,,,,,,38591031.8010649,,,,,1439109.3625122288,,,,,,,,,,,,,,,,,,,
1623888000,17/06/2021,88829326970.7806,155722664.69654632,15399635190.803392,200532518.5129095,7172005654.963247,,,20798128.920723516,,2204509790.9236436,,285062421.4649182,,,,,,,,,26171022.367704332,,,16251846.59284981,87425868.78718774,,,,,,38590996.76927903,,,,,1854248.674845589,,,,,,,,,,,,,,,,,,,
1623974400,18/06/2021,86601230422.83054,165124308.38667965,15200794847.174866,203717832.8935613,6357628468.026944,,,20560931.760711856,,2179454940.000926,,275731442.4682008,,,,,,,,,25900561.550172,,,15919788.216627942,82678109.90294486,,,,,,38591138.76063292,,,,,2564588.8196479543,,,,,,,,,,,,,,,,,,,
1624060800,19/06/2021,85174957750.06642,170732354.98691544,13801219000.947887,189469099.95405096,6230020242.368675,,,19197174.415956534,,2186201701.0698595,,322920797.02924335,,,,,,,,,25923311.06366347,,,14826502.224261608,82367001.32235067,,,,,,38591132.637263976,,,,,2484210.567430471,,,,,,,,,,,,,,,,,,,
1624147200,20/06/2021,84714649768.36629,170612133.67332748,13833375546.26785,192429297.06452015,6138806747.821552,,,19509266.43558571,,2140977280.7104094,,272940723.24296993,,,,,,,,,25281047.376625348,,,14916152.94990352,81928315.08067006,,,,,,38590922.22248557,,,,,2780233.485587185,,,,,,,,,,,,,,,,,,,
1624233600,21/06/2021,77416842718.0806,145810156.07008585,12531155119.41582,195758376.15486798,5927041341.597618,,,18585055.01256416,,2102727391.337087,,249026153.8923931,,,,,,,,,26763694.79935648,,,12227565.091108574,73858792.07332282,,,,,,38590984.80126455,,,,,3185048.461186766,,,,,,,,,,,,,,,,,,,
1624320000,22/06/2021,73567346517.1942,130772485.44577354,11601915429.672575,161758075.62693977,5811005364.804902,,,17282861.76187706,,1929499409.2649655,,231043090.9842469,,,,,,,,,23152135.825951096,,,11476172.949780546,70644572.68161348,,,,,,38590928.24539578,,,,,4581503.758475911,,,,,,,,,,,,,,,,,,,
1624406400,23/06/2021,73683045115.78314,164681508.36043322,12165488326.267393,158338933.71094584,5505395430.998406,,,17474947.167560324,,1794983179.0218482,,212130401.50712237,,,,,,,,,23854834.417875905,,,11978166.552327204,74616576.17945606,,,,,,38590858.83354641,,,,,4815899.704822624,,,,,,,,,,,,,,,,,,,
1624492800,24/06/2021,75989135471.69914,178528505.411916,12800808915.143593,164007974.31354797,5470008914.956684,,,17362360.311677244,,1915451501.6801522,,260410758.83703795,,,,,,,,,26131964.681222614,,,11691095.329259578,75087889.04105334,,,,,,38590925.00672939,,,,,5363952.014636453,,,,,,,,,,,,,,,,,,,
1624579200,25/06/2021,75041396008.33228,164747072.4296168,13393343360.099674,177195023.00696546,5342897490.587247,,,18044136.17835556,,2069333744.658595,,278207153.6989586,,,,,,,,,23064280.971974045,,,11190930.696818138,76173474.78278479,,,,,,38590947.29958612,,,,,6127213.23176615,,,,,,,,,,,,,,,,,,,
1624665600,26/06/2021,73219796796.59886,161136029.52198803,13084666485.433004,163651597.97266012,5103503659.670035,,,17410251.396574076,,2049379239.2777495,,311800692.11202276,,,,,,,,,22250592.592943545,,,10916083.222467573,67722557.06478506,,,,,,38590996.32290586,,,,,6871761.689785763,,,,,,,,,,,,,,,,,,,
1624752000,27/06/2021,72708145753.47514,163908624.00606635,13557523238.164095,163860881.56303003,4947643801.619342,,,18670421.470265817,,2039715889.8491676,,459204838.5056334,,,,,,,,,25368924.979278967,,,11545801.914173944,72732271.33711886,,,,,,38591039.22760814,,,,,6884140.513699997,,,,,,,,,,,,,,,,,,,
1624838400,28/06/2021,77553564766.02347,168444229.19372824,14046508419.545542,171615466.78076604,4951558301.887643,,,19760007.740934867,,2045171625.1378202,,442171122.8579556,,,,,,,,,25761729.259832773,,,11861658.452145306,77571619.72073549,,,,,,38591090.32996389,,,,,7665544.756273684,,,,,,,,,,,,,,,,,,,
1624924800,29/06/2021,79982325373.86131,164250649.3561046,14169116112.718569,178865138.6459251,5045776198.695898,,,20794196.466724176,,2072818578.1195326,,437556937.9872558,,,,,,,,,24630063.845187213,,,12314235.656540606,81094019.89296483,,,,,,38590853.289284475,,,,,8115138.679604522,,,,,,,,,,,,,,,,,,,
1625011200,30/06/2021,82596932760.95638,166538316.23629388,14242363113.646584,186973447.39851126,4980011915.755201,,,21347107.577244848,,2124936473.917703,,401151387.6846007,,,87796996.56781816,,,,,,23777393.2107413,,,12391924.342487875,81628147.77628887,,,,,,32996271.121681966,,,,,9127186.042547395,,,,,,,,,,,,,,,,,,,
1625097600,01/07/2021,82075473021.37503,195757098.75826204,13767026760.555376,191316265.4735937,4972938381.295734,,,23348706.380758844,,2097113795.3808255,,363595486.4473561,,,87869735.71225496,,,,,,23489734.730980586,,,12026236.551713435,79322001.27685446,,,,,,31220904.93267518,,,,,8907714.827165576,,,,,,,,,,,,,,,,,,,
1625184000,02/07/2021,82040367344.29231,226873576.66354412,13868032500.536316,188953295.25234684,4994956876.681251,,,21471847.816384636,,2042257785.4561803,,348856029.41250116,,,88049763.1552761,,,,,,23045674.525972225,,,8269293.615504429,79532791.16569203,,,,,,30791117.745115113,,,,,9593360.973949568,,,,,,,,,,,,,,,,,,,
1625270400,03/07/2021,82737680176.65733,237114351.3200907,13910444305.291605,186450512.49617177,5041929070.722567,,,22145148.644414116,,2026928775.7355826,,397227675.659392,,,87286941.41110882,,,,,,23269444.745043464,,,8440123.118871372,81499637.9427763,,,,,,31608307.81848506,,,,,9602707.763964353,,,,,,,,,,,,,,,,,,,
1625356800,04/07/2021,86055729889.88571,252877699.19325683,14380736487.763973,189493626.35506362,5236314491.266454,,,23188095.467780836,,2088556200.7812877,,397802951.4798519,,,87716498.17949684,,,,,,24056973.873652447,,,8196277.153618479,83303885.1665658,,,,,,32128393.559261117,,,,,9944229.668230817,,,,,,,,,,,,,,,,,,,
1625443200,05/07/2021,87707765880.64044,253209571.4025815,13983860714.320623,196725032.88833082,5304274618.790471,,,23980576.893747278,,2093599997.4764774,,400498842.60100025,,,88045967.53418128,,,,,,23349801.418426435,,,8052028.968043724,80599226.54646556,,,,,,31509306.105577733,,,,,10836169.842027798,,,,,,,,,,,,,,,,,,,
1625529600,06/07/2021,87367637151.2988,254346638.72765344,14736845940.822365,198314389.73834407,5206597992.663698,,,25789806.9329406,,2079035334.5447054,,375415588.1677401,,,87484265.8279825,,,,,,26325935.226626962,,,12244053.218923867,82308261.09192342,,,,,,31798250.50447977,,,,,11609625.144219404,,,,,,,,,,,,,,,,,,,
1625616000,07/07/2021,89373927163.27736,263469168.30657184,14941721148.99282,205853230.31500506,5351691499.6825695,,,41303340.98343589,,2036477984.0796356,,372938243.22127324,,,87918499.4246815,,,,,,24000359.80259472,,,16343771.277232764,87021719.69798109,,,,,,31951941.79707093,,,,,12779246.43439965,,,,,,,,,,,,,,,,,,,
1625702400,08/07/2021,89662187093.66394,273268800.8526897,14591949481.458683,205359718.76009718,5662723505.800368,,,53777033.636753,,2014454168.30711,,369110932.6018857,,,88153508.36655353,,,,,,23768668.09451437,,,13607065.115371859,82732521.58938062,,,,,,30536190.80712302,,,,,13522135.42020458,,,,,,,,,,,,,,,,,,,
1625788800,09/07/2021,88522448361.25696,272872181.4982326,14755795813.923685,187872096.27437022,5570407309.156791,,,54717450.88313775,,1897772238.9090626,,355411775.5788198,,,87755007.83133006,5565.389121542401,,,,,25816960.76397986,,,14121863.698608909,84378984.62971911,,,,,,30498084.213802435,,,,,14490065.716528196,,,,,,,,,,,,,,,,,,,
1625875200,10/07/2021,87697613993.28209,265162965.16546595,14881209803.340998,197646621.9219469,4975930630.431098,,,59377382.24250333,,1916121635.9521654,,338910011.26612175,,,87581485.90575032,5587.154815958341,,,,,23161603.824589144,,,13469198.038897645,84365951.33337764,,,,,,30403518.35190535,,,,,15026557.04688635,,,,,,,,,,,,,,,,,,,
1625961600,11/07/2021,88788671607.00021,268674996.8478278,14866758716.36645,186589527.5706006,5291191033.697635,,,61442645.47756457,,1884501416.894732,,343065254.84967524,,,87827463.56815808,10613.554510990798,,,,,23328219.848078266,,,14050248.518651567,85619835.40916477,,,,,,30432925.830895822,,,,,15603968.483073672,,,,,,,,,,,,,,,,,,,
1626048000,12/07/2021,87733837358.53339,262504229.1010049,15088877381.972252,189083884.14383084,4993305960.167189,,,64328926.00730609,,1911932911.9547634,,341027801.5949295,,,87879404.89733604,10627.874953221897,,,,,22312009.08824994,,,13371667.489052124,83851917.45013733,,,,,,30073112.91954312,,,,,17563662.174269892,,,,,,,,,,,,,,,,,,,
1626134400,13/07/2021,85773206325.50008,259330195.31968352,14017610109.399002,184833427.95410177,4657807323.18227,,,64509708.27617757,,1967010281.5742695,,344158608.1724726,,,87658841.92944357,11239.132302418611,,,,,22555198.92788082,,,12658571.025975944,82030562.03323221,,,,,,29017442.25719316,,,,,17412518.412083928,,,,,,,,,,,,,,,,,,,
1626220800,14/07/2021,85170335241.13084,260114187.8029335,13930062150.967995,172194408.80916518,4739714257.655958,,,66179086.65911283,,1908663862.7802105,,335722547.5044781,,,87532899.56652898,69114814.65187985,,,,,22521590.698333032,,,12062206.937482389,82037337.66537416,,,,,,28873700.6709139,,,,,17735286.419468846,,,,,,,,,,,,,,,,,,,
1626307200,15/07/2021,84278130308.90305,266950810.98085698,12881709056.412374,168392736.45341325,4593291844.229542,,,72030831.53022578,,1910449736.1460881,,321712509.476438,,,87377325.45301385,67351920.29945245,,,,,22476439.341262568,,,11613237.046815649,78632650.51845759,,,,,,27902942.996461567,,,,,17858467.70312037,,,,,,,,,,,,,,,,,,,
1626393600,16/07/2021,81960568237.60185,260965771.14715636,12432309299.28611,161081846.34909075,5265525013.697201,,,70918819.15275759,,1880698182.4827077,,311792610.5872354,,,87498472.88965335,63002451.49692075,,,,,22697328.341797136,,,11585186.132320618,77460728.2643384,,,,,,27685397.458844315,,,,,18854917.055560317,,,,,,,,,,,,,,,,,,,
1626480000,17/07/2021,81781754454.39975,257644164.48462003,12116719208.85482,162740828.51123545,5644660452.526727,,,70478978.19420296,,1870153158.9074397,,285329793.1199914,,,86892402.31755053,63224770.63996316,,,,,22439566.10226076,,,11959605.778140817,77805722.3235844,,,,,,27004034.968182355,,,,,18814928.320719313,,,,,,,,,,,,,,,,,,,
1626566400,18/07/2021,82498226951.2567,258526412.4157251,12410225157.56583,160881839.72478944,5765834819.761933,,,70182873.4377682,,1881517049.3611674,,280660476.9887216,,,87273424.78229262,63813158.87906583,,,,,22512713.928899005,,,9489539.844332738,78618716.84824254,,,,,,27181024.93212453,,,,,18557320.602684986,,,,,,,,,,,,,,,,,,,
1626652800,19/07/2021,81787595008.82402,253404191.5505617,12085525016.758049,153550393.43153897,5542047021.506086,,,71467068.85917464,,1922618395.8242655,,294816632.99783444,,,87460069.05030243,60474342.05590039,,,,,22216056.746392503,,,9089889.87059297,75964438.68560952,,,,,,26250781.014357533,,,,,19675179.242193002,,,,,,,,,,,,,,,,,,,
1626739200,20/07/2021,79779313055.0876,246035454.39058444,11668689636.657757,136799044.79425815,5310049215.231295,,,67659369.02039446,,1910909735.810538,,285445718.5813877,,,87024892.13258669,56591960.0540376,,,,,21195653.45704357,,,7887082.132550139,73549443.00865547,,,,,,25165901.96175252,,,,,20218814.878679413,,,,,,,,,,,,,,,,,,,
1626825600,21/07/2021,80285659889.05444,251463972.6552144,11981595213.583336,145574111.10978803,5267525189.515145,,,66171552.81158527,,1900901767.287483,,267283206.8601796,,,86726375.47175223,61495100.24888642,,,,,22056708.046554912,,,9068484.15404799,78182773.6606985,,,,,,26623025.429197606,,,,,20753220.97942936,,,,,,,,,,,,,,,,,,,
1626912000,22/07/2021,83742379053.60268,270850160.03725076,12412581192.071627,154605809.64453185,5468747260.221583,,,70460017.66058713,,1965914443.921887,,287813432.4649491,,,87240805.43946527,63983813.82671957,,,,,21799454.4109777,,,9159958.8114209,80639155.55152161,,,,,,26582769.682411242,,,,,22077595.276312865,,,,,,,,,,,,,,,,,,,
1626998400,23/07/2021,84418094337.54984,281732141.5898225,12939760098.958923,156555693.531809,5752412838.700403,,,69105239.50633532,,2009293048.3102837,,289998343.8332679,,,87282837.10734987,65043956.8964042,,,,,27802290.54029994,,,9384268.387987226,82064015.31571457,,,,,,26673242.363887224,,,,,22050210.850889523,,,,,,,,,,,,,,,,,,,
1627084800,24/07/2021,86234280260.96483,290216744.15476435,13350033514.798937,159623498.23202816,5906412205.039154,,,69549303.91447835,,1981205033.3135877,,295706993.9590107,,,87264659.63494645,63937263.65516238,,,,,32394372.365446158,,,9429549.160434099,84810621.2633115,,,,,,27010454.917717908,,,,,21513159.08380274,,,,,,,,,,,,,,,,,,,
1627171200,25/07/2021,87106316590.80078,294583763.43005663,13815988996.077305,160479913.2925564,5987183705.696805,,,71891644.93319069,,2020298506.6957624,,306611958.689221,,,87631507.49363658,62701473.47859837,,,,,30232138.203243844,,,8996445.802719802,86696246.6349087,,,,,,27075367.415515654,,,,,20653009.791382883,,,,,,,,,,,,,,,,,,,
1627257600,26/07/2021,88960641407.32555,298281686.1909045,14063499637.774214,163799404.3824166,6056819037.917571,,,73583461.32462154,,2017754771.044684,,303046106.5157515,,,87528267.27027543,71199768.71495576,,,,,32555345.003107816,,,10346146.214089435,91707006.71665591,,,,,,28070361.201148424,,,,,18985675.411487147,,,,,,,,,,,,,,,,,,,
1627344000,27/07/2021,88118827648.72964,306653731.03905314,14438020766.75182,163061828.5047303,6090461149.791012,,,71283846.7422277,,1958890615.5999706,,330697040.38225263,,,88071714.11457191,69318430.91849932,,,,,37586664.41369791,,,13108336.162173701,93645530.90710315,,,,,,28496941.56787318,,,,,22026893.86254775,,,,,,,,,,,,,,,,,,,
1627430400,28/07/2021,89397782977.58197,303038245.0289918,14637586742.996069,169591206.91730464,6127387762.208055,,,70329375.48295383,,1856950550.9881282,,313654547.95222616,,,88483519.89471458,69427880.90708694,,,,,35449534.19699977,,,13258978.215784008,95579171.3596166,,,,,,28658636.593513828,,,,,22898894.98129211,,,,,,,,,,,,,,,,,,,
1627516800,29/07/2021,88953546221.3915,310871119.66839784,15359908533.624643,168580963.12042138,6109084799.816707,,,66046713.03901969,,1849991240.3291914,,328967071.8532936,,,88651546.47546744,74459750.408849,,,,,35872854.48238176,,,13366254.233198417,96307474.76453668,,,,,,60472251.36624828,,,,,25462394.632078,,,,,,,,,,,,,,,,,,,
1627603200,30/07/2021,91316001278.9477,315471517.64757496,15140431930.326357,178335415.65588823,6262237384.97922,,,69212239.67625159,,1688060492.2477252,,338375995.86245614,,,87816864.75089851,76901664.26234873,,,,,38904105.19491629,,,15065147.014510779,97775151.18935305,,,,,,62605063.21759868,,,,,28342954.87395954,,,,,,,,,,,,,,,,,,,
1627689600,31/07/2021,93175738138.3391,318761861.4841861,15393396827.051502,184379145.70637092,6349814496.449954,,,69699494.09144932,,1551945629.6596997,,329930659.3786012,,,88097922.23862186,81756292.38116926,,,,,38688537.549822815,,,16240777.580116436,100459561.14304197,,,,,,62424813.80007088,,,,,28186167.659145895,,,,,,,,,,,,,,,,,,,
1627776000,01/08/2021,94746640454.83813,309245855.0271705,15310683223.304903,178396815.2851225,6427329162.276797,,,71204496.28336456,,1619054595.4672103,,339225489.97567886,,,88557445.75106457,81343367.89606509,,,,,38624030.10799175,,,15961041.279107993,99237506.20732445,,,,,,62233598.73757575,,,,,28714691.460623804,,,,,,,,,,,,,,,,,,,
1627862400,02/08/2021,94777673632.25229,308026239.8821621,15192587845.643412,180150320.45705765,6425842761.20945,,,69107813.45587532,,1602507595.1161327,,342170171.6077732,,,88781422.90833902,78025989.06204264,,,,,39205330.071946785,,,26334064.126400173,96729626.66234602,,,,,,64616259.65938467,,,,,27524379.625487234,,,,,,,,,,,,,,,,,,,
1627948800,03/08/2021,94249338072.16515,303478320.05877227,14510409208.997135,174172398.22290695,6392612429.9896145,,,68414737.99385753,,1612562680.353142,,328281803.50012183,,,88586416.00363638,75643836.50299264,,,,,39086957.31598382,,,22602607.927694283,94483660.13514608,,,,,,62623678.0860474,,,,,27164374.221967515,,,,,,,,,,,,,,,,,,,
1628035200,04/08/2021,95284340858.80473,288639663.01279455,15137559670.96012,182287230.99820185,6092885312.28477,,,77544587.83610545,,1635875204.5779402,,326446770.46042985,,,88434934.58110194,77901296.78735767,,,,,38788369.087052286,,,20397467.686901487,98112406.09918797,,,,,,64098606.49097009,,,,,27456388.419698846,,,,,,,,,,,,,,,,,,,
